date,price
2023-03-07,8202
2023-03-08,8070
2023-03-09,8070
2023-03-10,7912
2023-03-13,7872
2023-03-14,7738
2023-03-15,7830
2023-03-16,7734
2023-03-17,7808
2023-03-20,7606
2023-03-21,7618
2023-03-22,7372
2023-03-23,7220
2023-03-24,7330
2023-03-27,7336
2023-03-28,7488
2023-03-29,7516
2023-03-30,7624
2023-03-31,7594
2023-04-03,7750
2023-04-04,7844
2023-04-06,7786
2023-04-07,7720
2023-04-10,7658
2023-04-11,7908
2023-04-12,7230
2023-04-13,7116
2023-04-14,7078
2023-04-17,7156
2023-04-18,7360
2023-04-19,7386
2023-04-20,7232
2023-04-21,7080
2023-04-24,7000
2023-04-25,7044
2023-04-26,7044
2023-04-27,6872
2023-04-28,6846
2023-05-04,6934
2023-05-05,7076
2023-05-08,7202
2023-05-09,7146
2023-05-10,7090
2023-05-11,6906
2023-05-12,6828
2023-05-15,6914
2023-05-16,6790
2023-05-17,6722
2023-05-18,6690
2023-05-19,6766
2023-05-22,6632
2023-05-23,6672
2023-05-24,6608
2023-05-25,6726
2023-05-26,6816
2023-05-29,6694
2023-05-30,6596
2023-05-31,6330
2023-06-01,6404
2023-06-02,6470
2023-06-05,6524
2023-06-06,6490
2023-06-07,6480
2023-06-08,6454
2023-06-09,6642
2023-06-12,6566
2023-06-13,6608
2023-06-14,6774
2023-06-15,6808
2023-06-16,7168
2023-06-19,7196
2023-06-20,7236
2023-06-21,7036
2023-06-26,7122
2023-06-27,7156
2023-06-28,7348
2023-06-29,7312
2023-06-30,7370
2023-07-03,7720
2023-07-04,7596
2023-07-05,7578
2023-07-06,7568
2023-07-07,7458
2023-07-10,7516
2023-07-11,7510
2023-07-12,7514
2023-07-13,7426
2023-07-14,7482
2023-07-17,7564
2023-07-18,7558
2023-07-19,7668
2023-07-20,7756
2023-07-21,7662
2023-07-24,7528
2023-07-25,7680
2023-07-26,7824
2023-07-27,7736
2023-07-28,7654
2023-07-31,7466
2023-08-01,7588
2023-08-02,7664
2023-08-03,7442
2023-08-04,7530
2023-08-07,7462
2023-08-08,7304
2023-08-09,7388
2023-08-10,7388
2023-08-11,7306
2023-08-14,7270
2023-08-15,7520
2023-08-16,7526
2023-08-17,7594
2023-08-18,7614
2023-08-21,7670
2023-08-22,7612
2023-08-23,7574
2023-08-24,7630
2023-08-25,7752
2023-08-28,7720
2023-08-29,7764
2023-08-30,7804
2023-08-31,7896
2023-09-01,7952
2023-09-04,7750
2023-09-05,7716
2023-09-06,7690
2023-09-07,7582
2023-09-08,7560
2023-09-11,7446
2023-09-12,7436
2023-09-13,7368
2023-09-14,7472
2023-09-15,7478
2023-09-18,7382
2023-09-19,7266
2023-09-20,7330
2023-09-21,7156
2023-09-22,7242
2023-09-25,7214
2023-09-26,7230
2023-09-27,7320
2023-09-28,7468
2023-10-09,7172
2023-10-10,7076
2023-10-11,7086
2023-10-12,7144
2023-10-13,7272
2023-10-16,7320
2023-10-17,7318
2023-10-18,7362
2023-10-19,7334
2023-10-20,7228
