date,price
2022-06-20,4129
2022-06-21,4094
2022-06-22,4025
2022-06-23,3850
2022-06-24,3783
2022-06-27,3825
2022-06-28,3897
2022-06-29,3881
2022-06-30,3909
2022-07-01,3874
2022-07-04,3837
2022-07-05,3835
2022-07-06,3800
2022-07-07,3878
2022-07-08,3904
2022-07-11,3986
2022-07-12,3957
2022-07-13,3910
2022-07-14,3963
2022-07-15,3906
2022-07-18,3965
2022-07-19,3898
2022-07-20,3809
2022-07-21,3820
2022-07-22,3759
2022-07-25,3791
2022-07-26,3898
2022-07-27,3920
2022-07-28,3962
2022-07-29,3988
2022-08-01,4008
2022-08-02,3956
2022-08-03,3970
2022-08-04,3946
2022-08-05,4079
2022-08-08,3680
2022-08-09,3685
2022-08-10,3716
2022-08-11,3721
2022-08-12,3761
2022-08-15,3686
2022-08-16,3675
2022-08-17,3655
2022-08-18,3639
2022-08-19,3687
2022-08-22,3698
2022-08-23,3853
2022-08-24,3882
2022-08-25,3832
2022-08-26,3773
2022-08-29,3789
2022-08-30,3762
2022-08-31,3789
2022-09-01,3773
2022-09-02,3820
2022-09-05,3864
2022-09-06,3811
2022-09-07,3840
2022-09-08,3838
2022-09-09,3852
2022-09-13,4060
2022-09-14,4042
2022-09-15,3985
2022-09-16,3999
2022-09-19,4000
2022-09-20,4011
2022-09-21,4058
2022-09-22,4077
2022-09-23,4047
2022-09-26,4014
2022-09-27,4036
2022-09-28,4060
2022-09-29,4141
2022-09-30,4099
2022-10-10,4093
2022-10-11,4045
2022-10-12,4076
2022-10-13,4078
2022-10-14,4163
2022-10-17,4054
2022-10-18,4003
2022-10-19,3988
2022-10-20,4014
2022-10-21,4008
2022-10-24,4052
2022-10-25,4036
2022-10-26,4102
2022-10-27,4073
2022-10-28,4042
2022-10-31,4111
2022-11-01,4234
2022-11-02,4201
2022-11-03,4210
2022-11-04,4188
2022-11-07,4218
2022-11-08,4251
2022-11-09,4260
2022-11-10,4297
2022-11-11,4234
2022-11-14,4163
2022-11-15,4149
2022-11-16,4169
2022-11-17,4143
2022-11-18,4109
2022-11-21,4139
2022-11-22,4168
2022-11-23,4212
2022-11-24,4256
2022-11-25,4303
2022-11-28,4220
2022-11-29,4261
2022-11-30,4298
2022-12-01,4276
2022-12-02,4281
2022-12-05,4249
2022-12-06,4261
2022-12-07,4285
2022-12-08,4428
2022-12-09,4444
2022-12-12,4377
2022-12-13,3744
2022-12-14,3706
2022-12-15,3722
2022-12-16,3752
2022-12-19,3704
2022-12-20,3719
2022-12-21,3758
2022-12-22,3775
2022-12-23,3788
2022-12-26,3878
2022-12-27,3893
2022-12-28,3839
2022-12-29,3882
2022-12-30,3936
2023-01-03,3943
2023-01-04,3866
2023-01-05,3831
2023-01-06,3797
2023-01-09,3819
2023-01-10,3782
2023-01-11,3820
2023-01-12,3877
2023-01-13,3916
2023-01-16,3899
2023-01-17,3884
2023-01-18,3952
2023-01-19,3886
2023-01-20,3841
2023-01-30,3899
2023-01-31,3906
2023-02-01,3890
2023-02-02,3876
2023-02-03,3891
2023-02-06,3922
2023-02-07,3867
2023-02-08,3866
2023-02-09,3819
2023-02-10,3853
2023-02-13,3882
2023-02-14,3881
2023-02-15,3838
2023-02-16,3835
2023-02-17,3828
2023-02-20,3866
2023-02-21,3857
2023-02-22,3874
2023-02-23,3840
2023-02-24,3859
2023-02-27,3825
2023-02-28,3775
2023-03-01,3745
2023-03-02,3736
2023-03-03,3763
2023-03-06,3782
2023-03-07,3806
2023-03-08,3800
2023-03-09,3820
2023-03-10,3799
2023-03-13,3809
2023-03-14,3765
2023-03-15,3768
2023-03-16,3745
2023-03-17,3701
2023-03-20,3599
2023-03-21,3640
2023-03-22,3602
2023-03-23,3544
2023-03-24,3507
2023-03-27,3486
2023-03-28,3523
2023-03-29,3535
2023-03-30,3532
2023-03-31,3511
2023-04-03,3638
2023-04-04,3688
2023-04-06,3637
2023-04-07,3607
2023-04-10,3587
2023-04-11,3598
2023-04-12,3556
2023-04-13,3607
2023-04-14,3551
2023-04-17,3563
2023-04-18,3595
2023-04-19,3490
2023-04-20,3445
2023-04-21,3405
2023-04-24,3431
2023-04-25,3425
2023-04-26,3472
2023-04-27,3450
2023-04-28,3497
2023-05-04,3469
2023-05-05,3518
2023-05-08,3544
2023-05-09,3527
2023-05-10,3481
2023-05-11,3484
2023-05-12,3537
2023-05-15,3506
2023-05-16,3548
2023-05-17,3475
2023-05-18,3489
2023-05-19,3453
2023-05-22,3440
2023-05-23,3488
2023-05-24,3446
2023-05-25,3434
2023-05-26,3451
2023-05-29,3424
2023-05-30,3416
2023-05-31,3379
2023-06-01,3444
2023-06-02,3398
2023-06-05,3499
2023-06-06,3505
2023-06-07,3478
2023-06-08,3481
2023-06-09,3494
2023-06-12,3507
2023-06-13,3542
2023-06-14,3538
2023-06-15,3595
2023-06-16,3665
2023-06-19,3705
2023-06-20,3755
2023-06-21,3819
2023-06-26,3787
2023-06-27,3751
2023-06-28,3740
2023-06-29,3736
2023-06-30,3756
2023-07-03,3965
2023-07-04,3977
2023-07-05,3991
2023-07-06,3985
2023-07-07,3967
2023-07-10,3975
2023-07-11,3994
2023-07-12,4051
2023-07-13,4020
2023-07-14,4023
2023-07-17,4064
2023-07-18,4068
2023-07-19,4155
2023-07-20,4188
2023-07-21,4156
2023-07-24,4164
2023-07-25,4236
2023-07-26,4270
2023-07-27,4311
2023-07-28,4274
2023-07-31,4253
2023-08-01,3817
2023-08-02,3820
2023-08-03,3770
2023-08-04,3812
2023-08-07,3770
2023-08-08,3756
2023-08-09,3826
2023-08-10,3837
2023-08-11,3859
2023-08-14,3883
2023-08-15,3914
2023-08-16,3900
2023-08-17,3962
2023-08-18,4010
2023-08-21,4088
2023-08-22,3974
2023-08-23,3979
2023-08-24,3997
2023-08-25,4075
2023-08-28,4121
2023-08-29,4144
2023-08-30,4136
2023-08-31,4137
2023-09-01,4105
2023-09-04,4032
2023-09-05,4086
2023-09-06,4135
2023-09-07,4137
2023-09-08,4062
2023-09-11,4103
2023-09-12,4057
2023-09-13,3995
2023-09-14,3979
2023-09-15,4062
2023-09-18,4029
2023-09-19,3941
2023-09-20,3988
2023-09-21,3949
2023-09-22,3962
2023-09-25,3941
2023-09-26,3974
2023-09-27,4006
2023-09-28,3996
2023-10-09,3867
2023-10-10,3795
2023-10-11,3787
2023-10-12,3815
2023-10-13,3873
2023-10-16,3885
2023-10-17,3884
2023-10-18,3893
2023-10-19,3911
2023-10-20,3913
