date,price
2023-10-23,8642
2023-10-24,8437
2023-10-25,8395
2023-10-26,8567
2023-10-27,8501
2023-10-30,8508
2023-10-31,8436
2023-11-01,8452
2023-11-02,8514
2023-11-03,8608
2023-11-06,8603
2023-11-07,8492
2023-11-08,8521
2023-11-09,8441
2023-11-10,8505
2023-11-13,8611
2023-11-14,8712
2023-11-15,8790
2023-11-16,8676
2023-11-17,8520
2023-11-20,8575
2023-11-21,8525
2023-11-22,8636
2023-11-23,8468
2023-11-24,8411
2023-11-27,8472
2023-11-28,8543
2023-11-29,8481
2023-11-30,8603
2023-12-01,8394
2023-12-04,8343
2023-12-05,8288
2023-12-06,8101
2023-12-07,8071
2023-12-08,8268
2023-12-11,8217
2023-12-12,8270
2023-12-13,8136
2023-12-14,8098
2023-12-15,8089
2023-12-18,8090
2023-12-19,8069
2023-12-20,8031
2023-12-21,8095
2023-12-22,8067
2023-12-25,8106
2023-12-26,8074
2023-12-27,8145
2023-12-28,8129
2023-12-29,7965
2024-01-02,7884
2024-01-03,7816
2024-01-04,7833
2024-01-05,7833
2024-01-08,7769
2024-01-09,7855
2024-01-10,7929
2024-01-11,7935
2024-01-12,7888
2024-01-15,7987
2024-01-16,7984
2024-01-17,7931
2024-01-18,8017
2024-01-19,8078
2024-01-22,7928
2024-01-23,8030
2024-01-24,8123
2024-01-25,8034
2024-01-26,7969
2024-01-29,7823
2024-01-30,7636
2024-01-31,7656
2024-02-01,7723
2024-02-02,7675
2024-02-05,7694
2024-02-06,7702
2024-02-07,7610
2024-02-08,7699
2024-02-19,7717
2024-02-20,7732
2024-02-21,7732
2024-02-22,7814
2024-02-23,7739
2024-02-26,7659
2024-02-27,7782
2024-02-28,7794
2024-02-29,7833
2024-03-01,7883
2024-03-04,7855
2024-03-05,7866
2024-03-06,8001
2024-03-07,8030
2024-03-08,8143
2024-03-11,8055
2024-03-12,8134
2024-03-13,8134
2024-03-14,8213
2024-03-15,8240
2024-03-18,8285
2024-03-19,8273
2024-03-20,8375
2024-03-21,8410
2024-03-22,8364
2024-03-25,8320
2024-03-26,8208
2024-03-27,8076
2024-03-28,8030
2024-03-29,8096
2024-04-01,8200
2024-04-02,8253
2024-04-03,8348
2024-04-08,8278
2024-04-09,8324
2024-04-10,8341
2024-04-11,8282
2024-04-12,8191
2024-04-15,8189
2024-04-16,8099
2024-04-17,8023
2024-04-18,8032
2024-04-19,8017
2024-04-22,8066
2024-04-23,8387
2024-04-24,8412
2024-04-25,8264
2024-04-26,8344
2024-04-29,8439
2024-04-30,8407
2024-05-06,8522
2024-05-07,8678
2024-05-08,8702
2024-05-09,8631
2024-05-10,8559
2024-05-13,8781
2024-05-14,8866
2024-05-15,8783
2024-05-16,8722
2024-05-17,8857
2024-05-20,8814
2024-05-21,8861
2024-05-22,8946
2024-05-23,8895
2024-05-24,8854
2024-05-27,8778
2024-05-28,8913
2024-05-29,9049
2024-05-30,8813
2024-05-31,8910
2024-06-03,8661
2024-06-04,8583
2024-06-05,8561
2024-06-06,8614
2024-06-07,8612
2024-06-11,8556
2024-06-12,8625
2024-06-13,8495
2024-06-14,8469
2024-06-17,8288
2024-06-18,8324
2024-06-19,8388
2024-06-20,8417
2024-06-21,8298
2024-06-24,8375
2024-06-25,8273
2024-06-26,8329
2024-06-27,8311
2024-06-28,8382
2024-07-01,8474
2024-07-02,8750
2024-07-03,8751
2024-07-04,8791
2024-07-05,8732
2024-07-08,8724
2024-07-09,8571
2024-07-10,8305
2024-07-11,8285
2024-07-12,8371
2024-07-15,8364
2024-07-16,8332
2024-07-17,8340
2024-07-18,8596
2024-07-19,8617
2024-07-22,8684
2024-07-23,8707
2024-07-24,8638
2024-07-25,8615
2024-07-26,8782
2024-07-29,8665
2024-07-30,8460
2024-07-31,8419
2024-08-01,8293
2024-08-02,8350
2024-08-05,8414
2024-08-06,8167
2024-08-07,8148
2024-08-08,8197
2024-08-09,8318
2024-08-12,8312
2024-08-13,8097
2024-08-14,7989
2024-08-15,8042
2024-08-16,8029
2024-08-19,8057
2024-08-20,8061
2024-08-21,8152
2024-08-22,8119
2024-08-23,8074
2024-08-26,8290
2024-08-27,8364
2024-08-28,8385
2024-08-29,8359
2024-08-30,8524
2024-09-02,8329
2024-09-03,8841
2024-09-04,8750
2024-09-05,8759
2024-09-06,8769
2024-09-09,8792
2024-09-10,8735
2024-09-11,8852
2024-09-12,8873
2024-09-13,8936
2024-09-18,9119
2024-09-19,9141
2024-09-20,9157
2024-09-23,9092
2024-09-24,9238
2024-09-25,9209
2024-09-26,9404
2024-09-27,9457
2024-09-30,9468
2024-10-08,9512
2024-10-09,9490
2024-10-10,9600
2024-10-11,9596
2024-10-14,9477
2024-10-15,9443
2024-10-16,9604
2024-10-17,9471
2024-10-18,9571
2024-10-21,9273
2024-10-22,9383
2024-10-23,9615
2024-10-24,9681
2024-10-25,9735
2024-10-28,9658
2024-10-29,9537
2024-10-30,9514
2024-10-31,9465
2024-11-01,9779
2024-11-04,9704
2024-11-05,9497
2024-11-06,9478
2024-11-07,9505
2024-11-08,9847
2024-11-11,9881
2024-11-12,9553
2024-11-13,9328
2024-11-14,9289
2024-11-15,9271
2024-11-18,9301
2024-11-19,9381
2024-11-20,9358
2024-11-21,9196
2024-11-22,8979
2024-11-25,9012
2024-11-26,8775
2024-11-27,8893
2024-11-28,8842
2024-11-29,8861
2024-12-02,8929
2024-12-03,8878
2024-12-04,8607
2024-12-05,8676
2024-12-06,8804
2024-12-09,8843
2024-12-10,8832
2024-12-11,9058
2024-12-12,8922
2024-12-13,8875
2024-12-16,9052
2024-12-17,9020
2024-12-18,8740
2024-12-19,8670
2024-12-20,9006
2024-12-23,8925
2024-12-24,8958
2024-12-25,8963
2024-12-26,8956
2024-12-27,8992
2024-12-30,8950
2024-12-31,9057
2025-01-02,8927
2025-01-03,8812
2025-01-06,8718
2025-01-07,8643
2025-01-08,8580
2025-01-09,8625
2025-01-10,8735
2025-01-13,8960
2025-01-14,8902
2025-01-15,8873
2025-01-16,8498
2025-01-17,8493
2025-01-20,8477
2025-01-21,8534
2025-01-22,8498
2025-01-23,8430
2025-01-24,8476
2025-01-27,8598
2025-02-05,8686
2025-02-06,8766
2025-02-07,8792
2025-02-10,8749
2025-02-11,8706
2025-02-12,8844
2025-02-13,8671
2025-02-14,8799
2025-02-17,8690
2025-02-18,8615
2025-02-19,8723
2025-02-20,8802
2025-02-21,8839
2025-02-24,8824
2025-02-25,8744
2025-02-26,8724
2025-02-27,8847
2025-02-28,8826
2025-03-03,8855
2025-03-04,8745
2025-03-05,8644
2025-03-06,8748
2025-03-07,8798
2025-03-10,9204
2025-03-11,8992
2025-03-12,9092
2025-03-13,9119
2025-03-14,9175
2025-03-17,9139
2025-03-18,9180
2025-03-19,9138
2025-03-20,9150
2025-03-21,9165
2025-03-24,9095
2025-03-25,9103
2025-03-26,9143
2025-03-27,9176
2025-03-28,9271
2025-03-31,9364
2025-04-01,9303
2025-04-02,9466
2025-04-03,9570
2025-04-07,9328
2025-04-08,9405
2025-04-09,9247
2025-04-10,9315
2025-04-11,9354
2025-04-14,9414
2025-04-15,9286
2025-04-16,9325
2025-04-17,9391
2025-04-18,9221
2025-04-21,9280
2025-04-22,9385
2025-04-23,9396
2025-04-24,9390
2025-04-25,9506
2025-04-28,9333
2025-04-29,9302
2025-04-30,9297
2025-05-06,9216
2025-05-07,9335
2025-05-08,9372
2025-05-09,9355
2025-05-12,9378
2025-05-13,9374
2025-05-14,9438
2025-05-15,9296
2025-05-16,9277
2025-05-19,9361
2025-05-20,9395
2025-05-21,9440
2025-05-22,9405
2025-05-23,9391
2025-05-26,9382
2025-05-27,9444
2025-05-28,9403
2025-05-29,9427
2025-05-30,9348
2025-06-03,9272
2025-06-04,9101
2025-06-05,9152
2025-06-06,9140
2025-06-09,9182
2025-06-10,9188
2025-06-11,9149
2025-06-12,9178
2025-06-13,9310
2025-06-16,9505
2025-06-17,9583
2025-06-18,9703
2025-06-19,9691
2025-06-20,9726
2025-06-23,9721
2025-06-24,9572
2025-06-25,9476
2025-06-26,9482
2025-06-27,9466
2025-06-30,9415
2025-07-01,9477
2025-07-02,9619
2025-07-03,9619
2025-07-04,9607
2025-07-07,9548
2025-07-08,9598
2025-07-09,9510
2025-07-10,9468
2025-07-11,9439
2025-07-14,9424
2025-07-15,9404
2025-07-16,9470
2025-07-17,9440
2025-07-18,9586
2025-07-21,9563
2025-07-22,9477
2025-07-23,9456
2025-07-24,9492
2025-07-25,9457
2025-07-28,9406
2025-07-29,9492
2025-07-30,9621
2025-07-31,9510
2025-08-01,9524
2025-08-04,9542
2025-08-05,9615
2025-08-06,9562
2025-08-07,9490
2025-08-08,9561
2025-08-11,9593
2025-08-12,9810
2025-08-13,10064
2025-08-14,9840
2025-08-15,9757
2025-08-18,9826
2025-08-19,9850
2025-08-20,9828
2025-08-21,9791
2025-08-22,9890
2025-08-25,9891
2025-08-26,9821
2025-08-27,9853
2025-08-28,9809
2025-08-29,9789
2025-09-01,9801
2025-09-02,9766
2025-09-03,9727
2025-09-04,9739
2025-09-05,9818
2025-09-08,9835
2025-09-09,9851
2025-09-10,9770
2025-09-11,9893
2025-09-12,9857
2025-09-15,9900
2025-09-16,10053
2025-09-17,9999
2025-09-18,9984
2025-09-19,10068
2025-09-22,10143
2025-09-23,9996
2025-09-24,9921
2025-09-25,10142
2025-09-26,10162
2025-09-29,10093
2025-09-30,10044
2025-10-09,10248
2025-10-10,10061
2025-10-13,10022
2025-10-14,9959
2025-10-15,9932
2025-10-16,9935
2025-10-17,9861
2025-10-20,9918
2025-10-21,9864
2025-10-22,9834
2025-10-23,9757
2025-10-24,9761
2025-10-27,9748
2025-10-28,9730
2025-10-29,9525
2025-10-30,9529
2025-10-31,9422
2025-11-03,9470
2025-11-04,9443
2025-11-05,9407
2025-11-06,9564
2025-11-07,9533
2025-11-10,9587
2025-11-11,9775
2025-11-12,9840
2025-11-13,9975
2025-11-14,9923
2025-11-17,9880
2025-11-18,9874
2025-11-19,9813
2025-11-20,9779
2025-11-21,9816
2025-11-24,9778
2025-11-25,9818
2025-11-26,9819
2025-11-27,9772
2025-11-28,9757
2025-12-01,9770
2025-12-02,9745
2025-12-03,9711
2025-12-04,9618
2025-12-05,9407
2025-12-08,9274
2025-12-09,9167
2025-12-10,9153
2025-12-11,9306
2025-12-12,9347
2025-12-15,9196
2025-12-16,9063
2025-12-17,8950
2025-12-18,8945
2025-12-19,8744
2025-12-22,8864
2025-12-23,8847
2025-12-24,8980
2025-12-25,8981
2025-12-26,9046
2025-12-29,9040
2025-12-30,9086
2025-12-31,9087
2026-01-05,9044
2026-01-06,9130
2026-01-07,9095
2026-01-08,8956
2026-01-09,9042
2026-01-12,8980
2026-01-13,9017
2026-01-14,8949
2026-01-15,8828
2026-01-16,9063
2026-01-19,8902
2026-01-20,8948
